Title;S3 Video URL;S3 Match File;S3 Match Score;Image de couverture;Muscle cible;Position de depart;Mouvement;Thème;serie;Contre-indication
Fente arrière skating;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/21.+Fente+arrie%CC%80re+skating.mp4;groupes-musculaires/fessiers-jambes/21. Fente arrière skating.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/21.+Fente+arrie%CC%80re+skating-thumb.jpg";Fessier, cuisse, ischio, mollet.;Pieds largeur des épaules.;"Faire un pas sur le côté arrière et enchainer avec une flexion du genou.

Revenir en position de départ en mettant le poids du corps sur la jambe d’appui.

Repartir avec l’autre jambe.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x12 répétitions;problème de genoux
Adducteur assis au sol et grand écart;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/streching/15.+Adducteur+assis+au+sol+%2B+grand+e%CC%81cart.mp4;groupes-musculaires/streching/15. Adducteur assis au sol + grand écart.mp4;0.9577;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/15.+Adducteur+assis+au+sol+%2B+grand+e%CC%81cart-thumb.jpg";Adducteur;"Assis au sol.

Les deux jambes tendues et écartées sur le côté.

Le dos droit";"Pencher le buste vers l’avant en gardant le dos droit.

Amener le nombril vers le sol.

Gonfler le ventre à chaque inspiration et vider l’air des poumons à chaque expiration.";Abducteur;1x 60 secondes;problème de dos
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
3.4 -  Squat avec poids du corps;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/35.+Squat+poid+du+corps+F.mp4;groupes-musculaires/fessiers-jambes/35. Squat poid du corps F.mp4;0.76;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/35.+Squat+poid+du+corps+F-thumb.jpg";fessier, cuisse, ischio, mollet.;Debout, pieds parallèles largeur des épaules;"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";;3x 15 à 20 répétitions;Aucune
Squat avec ballon au mur + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/1.+Fente+avec+ballon+au+mur+%2B+halte%CC%80re++F.mp4;groupes-musculaires/fessiers-jambes/1. Fente avec ballon au mur + haltère  F.mp4;0.8485;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Fente+avec+ballon+au+mur+%2B+halte%CC%80re++F-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Ballon contre le mur.

Positionner le ballon entre le haut du fessier et du milieu du dos

Les pieds en avant largeur des épaules.

Haltère aux mains.";"Descendre en poussant le fessier dans le ballon et en fléchissant les genoux.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";Squat;3x15 répétitions;genoux
Fente avant alterné sur 4 temps;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/25.+Fente+avant+alterne%CC%81s+4+temps+.mp4;groupes-musculaires/fessiers-jambes/25. Fente avant alternés 4 temps .mp4;0.9492;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/25.+Fente+avant+alterne%CC%81s+4+temps+-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Faire un pas en avant.

Enchainer avec une flexion du genou et l’aligner sous la cheville.

Tendre le genou avant en le maintenant sous la cheville.

Revenir en position de départ en mettant le poids du corps sur la jambe avant.

Repartir avec l’autre jambe.

Inspirer sur la descente et tenir les abdominaux.";"Faire un pas en avant.

Enchainer avec une flexion du genou et l’aligner sous la cheville.

Tendre le genou avant en le maintenant sous la cheville.

Revenir en position de départ en mettant le poids du corps sur la jambe avant.

Repartir avec l’autre jambe.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
Extension de la colonne à genoux au sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/66.+Extension+de+la+colonne+a%CC%80+genoux+au+sol.mp4;groupes-musculaires/fessiers-jambes/66. Extension de la colonne à genoux au sol.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/66.+Extension+de+la+colonne+a%CC%80+genoux+au+sol-thumb.jpg";Fessier, cuisse, dos, abdominaux.;"A genoux au sol.

Courbe lombaire neutre.";"Faire une extension de la colonne en partant avec le haut du dos.

Revenir lentement en position de départ.

Maintenant la stabilité du tronc.

Abdominaux contactés.

Expirer lors de la montée.";Extension;3x15 répétitions;genoux, dos
Fente step up sur un banc;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/11.+Step+up+sur+le+banc+F.mp4;groupes-musculaires/fessiers-jambes/11. Step up sur le banc F.mp4;0.7391;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/11.+Step+up+sur+le+banc+F-thumb.jpg";Fessier, cuisse, ischio, mollet.;Debout et pieds largeur des épaules.;"Monter sur le banc avec une jambe en transférant le poids du corps sur celle-ci.

Amener la deuxième jambe sur le banc.

Descendre lentement la première jambe puis la deuxième

Tenir les abdominaux.";Fente;3x12 répétitions;problème de genoux
Abdominaux couché au sol avec les bras tendus derrière la tête;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/streching/9.+Abominaux+couche%CC%81+au+sol+bras+tendus+derrie%CC%80re+la+te%CC%82te.mp4;groupes-musculaires/streching/9. Abominaux couché au sol bras tendus derrière la tête.mp4;0.9123;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/9.+Abominaux+couche%CC%81+au+sol+bras+tendus+derrie%CC%80re+la+te%CC%82te-thumb.jpg";Abdominaux;"Couché au sol.

Une jambe tendue au sol et l’autre fléchit.";"Amener les deux bras derrière la tête

Gonfler le ventre à chaque inspiration et vider l’air des poumons à chaque expiration.";Spoas illiaque;1x 60 secondes;aucune
9.4 - Fente sauté mains à la taille;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/1.+Fente+saute%CC%81+main+a%CC%80+la+taille.mp4;groupes-musculaires/cardio/1. Fente sauté main à la taille.mp4;0.918;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Fente+saute%CC%81+main+a%CC%80+la+taille-thumb.jpg";fessier, cuisse, ischio, mollet.;Pieds joins à la largeur des hanches et les mains à la taille.;"Sauté tout en fléchissant le genou de la jambe avant et arrière.

Maintenir le genou avant sous la cheville et l’arrière cuisse parallèlement au sol.

Remonter en sautant avec force et en même temps amener la jambe arrière devant en maintenant

l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";;3x 30 secondes;genoux
Pompe pieds sur le banc + mains bosu;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/45.+Pompe++pieds+sur+le+banc+%2B+mains+bosu.mp4;programmes-predefinis/pectoraux/45. Pompe  pieds sur le banc + mains bosu.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/45.+Pompe++pieds+sur+le+banc+%2B+mains+bosu-thumb.jpg";Pectoraux, triceps, abdominaux.;"La tête et les omoplates en appui sur le ballon, bassin relevé et les pieds sur le banc.

Les bras tendus avec l’haltère à hauteur du haut de la poitrine.

Courbe lombaire neutre.";"Descendre le buste le plus bas possible, en fléchissant les deux coudes.

Puis remonter les bras tendus sans bloquer les coudes en stabilisant le bosu.

Tenir les abdominaux.";Pompe;3x12 répétitions;épaule
Gainage oblique sur le côté avec relevé de buste et de jambes;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/24.2+Gainage+oblique+sur+le+co%CC%82te%CC%81+avec+releve%CC%81+de+buste+et+de+jambe.mp4;groupes-musculaires/abdos/24.2 Gainage oblique sur le côté avec relevé de buste et de jambe.mp4;0.9756;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/24.2+Gainage+oblique+sur+le+co%CC%82te%CC%81+avec+releve%CC%81+de+buste+et+de+jambe-thumb.jpg";Obliques.;"Couché sur le côté.

Une main allongée au sol et l’autre au niveau du thorax.

Tête dans le prolongement de la colonne.

Jambes tendues.";"Relever le buste en même temps que les pieds.

Maintenir si possible la tête sur le bras.

Revenir en position départ.

Expirez à chaque relevé.";Gainage;3x 15 à 20 répétitions;aucune
9.8 - Squat JUMP;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/25.+Squat+jump+F.mp4;groupes-musculaires/cardio/25. Squat jump F.mp4;0.7692;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/25.+Squat+jump+F-thumb.jpg";fessier, cuisse, ischio, mollet.;Debout, les pieds largeur des épaules ou un peu plus;"S’assoir en poussant le fessier en arrière et amener l’arrière cuisse parallèlement au sol et les

genoux dans l’axe des orteils. Le dos s’incline à 45° vers l’avant.

Puis se propulser avec force pour décoller du sol jambe tendu.

Se réceptionner en position assis et répéter le mouvement.";;3x 30 secondes;genoux
7.2 - Tirage poitrine debout en position de fente + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/17.+Tirage+poitrine+position+de+fente+%2B+2+bras+%2B+e%CC%81lastique.mp4;groupes-musculaires/dos/17. Tirage poitrine position de fente + 2 bras + élastique.mp4;0.8037;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Tirage+poitrine+position+de+fente+%2B+2+bras+%2B+e%CC%81lastique-thumb.jpg";Grand dorsal, biceps.;"Genou avant sous la cheville. La jambe arrière fléchit.

Bras tenus vers l’avant.";"Tirer les coudes vers l’arrière et resserrer les omoplates.

Les mains viennent au niveau de l’épaule.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";;3x 12 répétitions;Aucune
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Triceps à genoux au sol + poulie et corde;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/4.+Triceps+a%CC%80+genoux+sol+%2B+poulie+haute+et+corde.mp4;groupes-musculaires/triceps/4. Triceps à genoux sol + poulie haute et corde.mp4;0.8889;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/4.+Triceps+a%CC%80+genoux+sol+%2B+poulie+haute+et+corde-thumb.jpg";Triceps, épaules.;"A genoux au sol.

Les bras fléchis à 90 °

Allonger la colonne vertébrale.";"Tendre les bras sans écarter les coudes de la taille puis revenir en fléchissant les coudes à

90°.

Tenir les abdominaux.";Triceps;3X12 répétitions;épicondylite (coude)
Triceps assis sur le ballon + haltère dos;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/1.+Biceps+assis+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/1. Biceps assis sur le ballon + haltère.mp4;0.9041;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Biceps+assis+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";Triceps, épaules, abdominaux.;"Assis sur le ballon avec la courbe lombaire neutre.

Les bras tendus le long des oreilles

Allonger la colonne vertébrale.";"Descendre l’haltère derrière la tête en fléchissant les coudes.

Puis tendre les bras sans écarter les coudes pour revenir en position de départ.

Tenir les abdominaux.";Triceps;3X15 répétitions;épicondylite
Bucheron 2 pieds sol + main ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/43.+Bucheron+sur+un+pied+%2B+main+ballon+et+halte%CC%80re.mp4;groupes-musculaires/dos/43. Bucheron sur un pied + main ballon et haltère.mp4;0.8193;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/43.+Bucheron+sur+un+pied+%2B+main+ballon+et+halte%CC%80re-thumb.jpg";Grand dorsal, lombaire, biceps.;"Jambes tendues avec les genou fléchis.

Une main en appui sur le ballon et le dos incliné vers l’avant. Bras tendu et dirigé vers le sol.

Courbe du dos neutre.

Tête dans le prolongement de la colonne vertébrale.";"Tirer le coude vers l’arrière et amener l’haltère vers la poitrine.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Bucheron;3X15 répétitions;aucune
Fente pied arrière TRX;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/19.+Fente+pied+arrie%CC%80re+TRX+f.mp4;groupes-musculaires/fessiers-jambes/19. Fente pied arrière TRX f.mp4;0.9565;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/19.+Fente+pied+arrie%CC%80re+TRX+f-thumb.jpg";Fessier, cuisse, ischio, mollet, cheville.;"Aligner le genou de la jambe avant sous la cheville.

Le genou de la jambe arrière est fléchit et la jambe relâchée.

Pied dans la sangle du TRX.";"Transférer le poids du corps sur la jambe avant.

Descendre en poussant légèrement le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe avant parallèlement au sol au maximum.

Remonter sans bloquer le genou et en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
Triceps sur 1 pieds + 1 main sur le ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/19.+Triceps+sur+1+pied+%2B+main++sur+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/triceps/19. Triceps sur 1 pied + main  sur ballon + haltère.mp4;0.9333;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/19.+Triceps+sur+1+pied+%2B+main++sur+ballon+%2B+halte%CC%80re-thumb.jpg";Triceps, épaules, abdominaux.;"En appui sur une jambe. L’autre jambe est tendue avec le genou fléchit et décollé du sol.

Le coude fléchit à 90° près du corps.

Courbe du dos neutre et incliné vers l’avant.

Tête dans le prolongement de la colonne vertébrale.";"Tendre le bras sans bouger le coude.

Revenir lentement en fléchissant le coude à 90°

Tenir les abdominaux.";Triceps;3X12 répétitions;épicondylite (coude)- douleur lombaire
Pompe à genoux mains serrées;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/30.+Pompe+a%CC%80+genoux+prise+serre%CC%81.mp4;programmes-predefinis/pectoraux/30. Pompe à genoux prise serré.mp4;0.8519;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/30.+Pompe+a%CC%80+genoux+prise+serre%CC%81-thumb.jpg";Pectoraux, triceps.;"A quatre pattes, les mains largeur des épaules et les genoux à 45°.

Courbe lombaire neutre.";"Descendre le buste en fléchissant les deux coudes près du corps.

Rapprocher le visage du sol.

Puis remonter les bras tendus sans bloquer les coudes.

Tenir les abdominaux.";Pompe;3x12 répétitions;épaule
9.7 - Squat avec haltères;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/39.+Squat+avec+halte%CC%80re.mp4;groupes-musculaires/fessiers-jambes/39. Squat avec haltère.mp4;0.878;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/39.+Squat+avec+halte%CC%80re-thumb.jpg";fessier, cuisse, ischio, mollet.;"Debout, pieds parallèles largeur des épaules.

Haltère aux mains.";"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";;3x 30 secondes;genoux
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Extension de jambes tendues avec ballon au cheville et tête au sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/10.1+extension+de+jambes+tendues+avec+ballon+au+cheville+et+te%CC%82te+au+sol.mp4;groupes-musculaires/abdos/10.1 extension de jambes tendues avec ballon au cheville et tête au sol.mp4;0.9851;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/10.1+extension+de+jambes+tendues+avec+ballon+au+cheville+et+te%CC%82te+au+sol-thumb.jpg";Transverse – muscle profond de l’abdomen, épaule.;"Couché sur le dos.

Courbe lombaire neutre.

Bras le long du corps.

Jambes tendues à 90°";"Tendre les jambes l’une après l’autre entre 45° et 90° et descendre les bras à hauteur des oreilles.

Revenir en position départ.

Expirez à chaque extension de jambes.";Extension;3x 15 à 20 répétitions;lombalgie
Crunch sur ballon avec pieds au sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/18.+Crunch+sur+le+ballon+pieds+au+sol+%2B+triceps+F.mp4;groupes-musculaires/abdos/18. Crunch sur le ballon pieds au sol + triceps F.mp4;0.7692;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/18.+Crunch+sur+le+ballon+pieds+au+sol+%2B+triceps+F-thumb.jpg";Droit de l’abdomen et transverse.;"Couché sur le dos.

Tête au sol et mains tendues derrière.

Courbe lombaire neutre.

Jambes tendues à 45°

Ballon aux chevilles.";"Relever le buste, en gardant l’espace d’un point entre le menton et le corps.

Ramener le ballon dans les mains et redescendre le buste.

Relever le buste avec le ballon dans les mains et le transférer aux chevilles.

Expirez en faisant le mouvement.";Crunch;3x 15 à 20 répétitions;aucune
